DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2012;Frauenfeld;4601;Neunforn;767;338;6;5;327;173;154;44.07
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2012;Frauenfeld;4841;Pfyn;1336;536;4;6;526;194;332;40.12
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2013;Kreuzlingen;4846;Raperswilen;291;127;1;0;126;45;81;43.64
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2014;Münchwilen;4751;Rickenbach b. Wil;1522;545;1;9;535;247;288;35.81
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2011;Arbon;4431;Roggwil;2047;801;7;17;777;359;418;39.13
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2011;Arbon;4436;Romanshorn;6286;2568;29;37;2502;1304;1198;40.85
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2013;Kreuzlingen;4851;Salenstein;805;401;4;11;386;183;203;49.81
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2011;Arbon;4441;Salmsach;822;358;1;1;356;175;181;43.55
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2012;Frauenfeld;4546;Schlatt;1181;512;16;8;488;248;240;43.35
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2015;Weinfelden;4756;Schönholzerswilen;569;237;4;2;231;87;144;41.65
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2014;Münchwilen;4761;Sirnach;4812;1702;7;37;1658;714;944;35.37
05.06.2016;"Kreditbegehren von 3'000'000 Franken als Anteil des Kantons Thurgau an den Kosten für die nächste Phase (2016-2019) des gemeinsam mit den Kantonen Appenzell Ausserrhoden und St. Gallen geführten Projekts ""Expo2027 Bodensee-Ostschweiz""";3;Obligatorisches Referendum;2011;Arbon;4446;Sommeri;386;181;1;8;172;74;98;46.89
